,Actual,Predicted
7651,[2.4  2.4  1.37],[2.2241282 3.2886794 1.2626612]
7652,[4.   4.   1.77],[3.8866243 4.979084  0.7440741]
7653,[3.2  0.8  0.97],[3.047066  0.5386789 1.6833808]
7654,[4.   1.6  2.17],[1.8007424 1.7275445 1.6828487]
7655,[2.4  4.   0.37],[2.1699333  4.6817966  0.05305648]
7656,[4.   2.4  1.57],[3.0554695  2.8355498  0.88810307]
7657,[4.   2.4  0.17],[0.46601272 2.123623   1.6068516 ]
7658,[3.2  2.4  0.77],[2.973809  2.743794  1.0285823]
7659,[3.2  1.6  0.17],[2.4532976 1.7758863 1.5192325]
7660,[1.6  0.8  1.97],[1.149992  0.9115499 2.0741544]
7661,[3.2  1.6  1.17],[2.4348702 1.8867903 1.4845419]
7662,[1.6  3.2  1.37],[1.8897406 4.0399475 0.9854053]
7663,[4.   1.6  1.77],[2.2110639 1.2416828 1.7440667]
7664,[2.4  2.4  0.97],[2.0501761 3.6265643 1.166414 ]
7665,[1.6  0.8  1.77],[4.4181986 3.6415198 1.81679  ]
7666,[2.4  3.2  0.97],[2.2678452 3.2143369 0.7340306]
7667,[1.6  0.8  1.77],[1.2073274  0.84706306 1.902669  ]
7668,[2.4  2.4  1.77],[2.2040534 3.1702483 1.2903678]
7669,[0.8  1.6  0.57],[0.62182975 2.337888   1.1411004 ]
7670,[1.6  4.   1.77],[2.359411  4.160438  1.1185975]
7671,[0.8  4.   0.97],[0.51201415 3.451805   1.4211247 ]
7672,[0.8  2.4  1.77],[0.44342065 2.1866696  1.6767094 ]
7673,[0.8  0.8  0.37],[0.91042495 0.74592066 1.4038558 ]
7674,[0.8  3.2  0.37],[0.6767163 2.5215452 1.8372016]
7675,[4.   3.2  1.57],[3.8834233 4.2217903 0.8680802]
7676,[2.4  0.8  1.77],[2.626064  1.8463457 1.2568048]
7677,[3.2  0.8  1.97],[3.0296896  0.83738184 1.5447683 ]
7678,[2.4  1.6  1.57],[2.3010335 2.3398428 1.2972393]
7679,[0.8  1.6  1.57],[0.70934534 2.449325   1.5125966 ]
7680,[0.8  0.8  0.77],[1.0423331  0.86232495 1.856906  ]
7681,[2.4  4.   1.77],[3.5820847  5.6705027  0.44495654]
7682,[3.2  0.8  0.97],[3.0429208 0.5522821 1.6845381]
7683,[0.8  4.   0.17],[0.5286963 3.3229964 1.4603598]
7684,[2.4  4.   0.37],[2.0611618 4.5636015 0.0641672]
7685,[1.6  3.2  1.77],[2.1456552 3.1883113 1.163172 ]
7686,[1.6  4.   1.77],[2.3763463 4.0642214 1.1501245]
7687,[0.8  2.4  0.37],[1.4431176 3.0645008 1.1377443]
7688,[3.2  0.8  1.97],[3.1582465 0.5315547 1.6399795]
7689,[0.8  4.   0.37],[0.5153718 3.4898612 1.4482352]
7690,[2.4  2.4  0.57],[2.2135751 3.5000448 1.1962736]
7691,[0.8  0.8  1.17],[0.9748125 0.8021679 1.6246258]
7692,[0.8  2.4  0.97],[0.94229555 2.0475187  1.4757059 ]
7693,[2.4  1.6  1.37],[2.2311144 3.0940175 1.3039793]
7694,[2.4  4.   1.97],[3.6477425 5.537706  0.50392  ]
7695,[0.8  0.8  1.37],[1.0548296 0.8722513 1.8990587]
7696,[2.4  2.4  0.77],[2.223621  3.3453991 1.24844  ]
7697,[3.2  1.6  0.57],[2.6606727 2.4807694 1.1971213]
7698,[4.   3.2  1.77],[3.9055924  4.755849   0.78101784]
7699,[4.   1.6  2.17],[1.7135245 1.3123715 1.7247872]
7700,[0.8  0.8  0.97],[0.99345684 0.81855106 1.6885997 ]
7701,[4.   0.8  0.97],[3.529292  0.        1.5331216]
7702,[4.   0.8  1.17],[3.4713466 0.        1.539401 ]
7703,[0.8  0.8  0.97],[1.0432515  0.86221886 1.8594238 ]
7704,[1.6  1.6  1.97],[2.6886458 2.1526566 1.589453 ]
7705,[0.8  3.2  2.17],[1.210155  2.0680032 1.836216 ]
7706,[1.6  4.   1.17],[2.3015919 4.613173  1.0731636]
7707,[2.4  3.2  1.97],[2.680515   3.4613445  0.61372566]
7708,[4.   3.2  1.57],[3.8841107 4.651694  0.7976813]
7709,[2.4  2.4  1.77],[2.1957154 3.1806493 1.2880015]
7710,[3.2  2.4  0.37],[2.4483368 1.7978985 1.5016193]
7711,[2.4  0.8  0.17],[2.4450955 1.6765523 0.5312677]
7712,[2.4  1.6  0.57],[2.252979   3.11579    0.72980887]
7713,[1.6  1.6  0.97],[2.5486174 2.363087  0.8662812]
7714,[1.6  0.8  1.37],[1.1166434 0.8170061 1.7480363]
7715,[1.6  0.8  0.77],[2.4909687 1.3275939 0.528247 ]
7716,[3.2  1.6  1.37],[2.4486642 1.7976592 1.5100623]
7717,[4.   2.4  1.57],[2.9605277 2.5223057 0.8259566]
7718,[2.4  2.4  1.77],[2.1889482 3.19558   1.2854235]
7719,[4.   2.4  1.57],[3.2477138  2.7129648  0.82445616]
7720,[1.6  2.4  0.37],[2.2046883 3.0782819 0.9086061]
7721,[1.6  0.8  1.17],[1.008512 0.820179 1.699755]
7722,[3.2  2.4  0.37],[2.4673028 1.7755387 1.4996791]
7723,[4.   2.4  1.77],[3.6666372 3.1670697 0.8746847]
7724,[3.2  2.4  0.77],[2.795916  2.3697653 1.1436651]
7725,[1.6  2.4  2.17],[2.459485   3.1030772  0.88673806]
7726,[4.   4.   0.77],[3.8780978 4.983842  0.7452229]
7727,[3.2  2.4  0.57],[2.492638  2.7471359 1.1882223]
7728,[3.2  0.8  0.37],[2.1459575 1.2886348 1.6772604]
7729,[1.6  2.4  0.57],[2.1655557 2.9332607 0.986537 ]
7730,[2.4  2.4  1.37],[2.2034624 3.1550741 1.2978084]
7731,[1.6  1.6  1.17],[2.5970712 2.197761  1.4401397]
7732,[2.4  4.   0.77],[2.7225387  5.2355003  0.15656447]
7733,[2.4  3.2  0.77],[2.238232  3.1872385 0.64994  ]
7734,[4.   0.8  0.17],[3.5401487 0.        1.5340941]
7735,[1.6  3.2  1.77],[2.176219  3.1106048 1.1731783]
7736,[1.6  0.8  1.57],[1.1416821  0.87901974 1.962005  ]
7737,[4.   4.   0.17],[3.8744678  4.9918013  0.74352264]
7738,[3.2  4.   1.17],[3.8763876 5.046947  0.7236141]
7739,[2.4  3.2  1.37],[2.3482027  3.3102133  0.54010487]
7740,[1.6  3.2  0.37],[2.2411823 2.9955668 1.1758547]
7741,[3.2  4.   0.77],[3.8116107 5.428211  0.6054357]
7742,[2.4  1.6  0.77],[2.2499247 2.7316837 1.2672949]
7743,[0.8  0.8  1.37],[1.0459299  0.86440897 1.8685014 ]
7744,[1.6  3.2  1.57],[2.2849445 2.9101446 1.1801273]
7745,[1.6  3.2  0.37],[2.1745958 3.1940603 1.140586 ]
7746,[2.4  2.4  0.77],[2.158833  3.4242477 1.2253143]
7747,[1.6  4.   1.17],[2.3074198 4.620993  1.0719742]
7748,[1.6  1.6  0.57],[2.3082957  3.0724933  0.54170394]
7749,[0.8  3.2  1.17],[0.73105025 2.3695273  1.9221196 ]
7750,[1.6  0.8  1.17],[0.9932761  0.81052923 1.6558157 ]
7751,[2.4  2.4  2.17],[2.109937 3.52038  1.192238]
7752,[0.8  0.8  0.77],[0.99487495 0.820282   1.6938055 ]
7753,[0.8  4.   2.17],[0.4841256 3.37576   1.6655889]
7754,[1.6  2.4  0.97],[2.5768974 2.6051035 1.0681052]
7755,[4.   2.4  1.57],[2.3210573  2.2832565  0.87399346]
7756,[0.8  2.4  0.57],[1.4614618 2.699574  1.1644063]
7757,[4.   1.6  0.17],[3.343503  0.6008208 1.5664483]
7758,[1.6  1.6  1.57],[2.399219  2.172319  1.7474406]
7759,[3.2  4.   0.37],[3.717741   6.0887733  0.40902603]
7760,[2.4  2.4  1.57],[2.1607938 3.2606897 1.2690376]
7761,[2.4  2.4  1.97],[2.2017274 3.1447802 1.3024925]
7762,[3.2  1.6  1.77],[2.27706   2.9472713 1.1951345]
7763,[0.8  1.6  0.57],[0.62494373 2.3330102  1.1747838 ]
7764,[2.4  0.8  0.37],[2.4558449 1.695172  0.4752586]
7765,[4.   4.   0.37],[3.8790996 5.030072  0.7289691]
7766,[0.8  2.4  0.97],[1.15118   2.0349157 1.4363303]
7767,[1.6  3.2  0.57],[2.1819005 3.1781487 1.1423491]
7768,[2.4  0.8  1.97],[2.6515224 1.8533195 1.3399589]
7769,[0.8  4.   1.37],[0.36782932 4.040441   1.4668664 ]
7770,[3.2  4.   1.57],[3.8674788  5.1125803  0.70428854]
7771,[3.2  3.2  0.77],[3.6978016  4.162425   0.76992553]
7772,[4.   4.   1.37],[3.886742   4.978237   0.74432254]
7773,[0.8  4.   1.57],[0.56625557 3.5808902  1.5391126 ]
7774,[4.   0.8  0.97],[3.402109  0.3577609 1.5427002]
7775,[1.6  1.6  1.17],[2.6905289 2.1728616 1.3567333]
7776,[4.   1.6  0.97],[3.342832   0.60370636 1.5661633 ]
7777,[0.8  0.8  1.77],[0.9580016 0.7875111 1.5669713]
7778,[1.6  0.8  1.37],[1.0954223 0.8126657 1.7155097]
7779,[4.   1.6  1.77],[2.335966  1.1948853 1.7206783]
7780,[2.4  1.6  0.77],[2.2496378 2.7554803 1.2990949]
7781,[2.4  4.   1.77],[3.6070724 5.8624706 0.4115981]
7782,[3.2  0.8  1.57],[3.0943134  0.71361804 1.6083121 ]
7783,[0.8  0.8  1.37],[1.0352783  0.85510254 1.8319864 ]
7784,[3.2  0.8  0.37],[2.7259207  0.96480274 1.6127487 ]
7785,[1.6  0.8  1.97],[1.1658545 0.8941566 2.0223346]
7786,[2.4  1.6  0.77],[2.2204933 2.9514081 1.2160816]
7787,[3.2  2.4  1.77],[2.8289309 2.2564137 1.1653093]
7788,[3.2  3.2  1.57],[3.6504521  4.5487003  0.65713114]
7789,[4.   2.4  0.57],[2.524878  3.3361542 1.120444 ]
7790,[4.   1.6  0.37],[3.3441541  0.61764693 1.5637057 ]
7791,[0.8  4.   1.57],[0.8634186 3.0197287 1.5175111]
7792,[0.8  4.   1.97],[2.3350651 1.8430747 1.4527404]
7793,[2.4  4.   0.57],[2.454033   4.9632654  0.10134768]
7794,[3.2  2.4  0.97],[2.8961482  3.562798   0.93651366]
7795,[1.6  4.   1.17],[2.309379  4.5980444 1.076134 ]
7796,[3.2  4.   2.17],[3.839364  5.305841  0.6464845]
7797,[0.8  4.   0.57],[0.54713225 3.3551145  1.4489994 ]
7798,[4.   0.8  0.77],[3.579153 0.       1.499763]
7799,[1.6  2.4  0.37],[2.2226987  3.15279    0.90155286]
7800,[2.4  4.   0.17],[2.0344272  4.540998   0.14953548]
7801,[2.4  0.8  0.37],[2.452472  1.6890432 0.4735821]
7802,[3.2  0.8  1.17],[3.096633  0.77166   1.6131364]
7803,[2.4  3.2  1.77],[2.7478404 3.4852176 0.605724 ]
7804,[3.2  4.   1.97],[3.878268  5.0247173 0.7296336]
7805,[1.6  2.4  1.77],[1.9084252 3.7559948 1.0259199]
7806,[0.8  2.4  1.97],[0.632442  2.1680233 1.7636737]
7807,[1.6  3.2  0.37],[2.0469728 3.5797281 1.0693318]
7808,[3.2  1.6  0.57],[2.6513052 2.2080626 1.29514  ]
7809,[3.2  0.8  0.97],[3.0434723 0.5574069 1.6766658]
7810,[4.   2.4  0.17],[0.49364948 2.1026785  1.605099  ]
7811,[1.6  1.6  0.97],[2.5569277 2.3547533 0.8226906]
7812,[2.4  2.4  2.17],[1.9745328 3.7922328 1.1085787]
7813,[4.   0.8  1.17],[3.5158532 0.        1.5396307]
7814,[2.4  4.   1.57],[2.6756866  5.112367   0.16797268]
7815,[1.6  2.4  0.77],[2.2585287 2.9722266 0.979735 ]
7816,[2.4  2.4  0.17],[2.397408  3.4127429 1.2318196]
7817,[0.8  4.   1.37],[0.4933889 3.3340383 1.4687058]
7818,[2.4  2.4  1.77],[2.1914468 3.1928353 1.2855067]
7819,[1.6  2.4  2.17],[2.3175411 2.2430835 1.3428473]
7820,[2.4  4.   0.17],[2.0365522 4.5411143 0.146977 ]
7821,[1.6  4.   1.97],[2.3158727 4.498184  1.1086575]
7822,[4.   1.6  2.17],[2.034862  1.2421793 1.6387767]
7823,[2.4  3.2  1.77],[2.8720791 3.7325575 0.5626221]
7824,[1.6  2.4  0.37],[2.2741919 3.1358373 0.8965418]
7825,[3.2  3.2  0.37],[3.605872  4.4269347 0.6657009]
7826,[4.   1.6  0.37],[3.34381    0.60971475 1.5650103 ]
7827,[3.2  3.2  0.57],[0.81152654 5.1404924  1.399287  ]
7828,[0.8  2.4  1.57],[0.35833263 2.2589855  1.7153574 ]
7829,[4.   0.8  1.77],[3.2987497 1.4839909 1.1669546]
7830,[2.4  3.2  1.97],[3.4146185 3.6945386 0.7855852]
7831,[4.   1.6  0.57],[3.3432682 0.5967796 1.5670787]
7832,[4.   1.6  1.37],[3.3496242 0.6063566 1.563514 ]
7833,[3.2  1.6  0.57],[2.4992325 2.5219882 1.2399712]
7834,[4.   1.6  0.17],[3.3435674 0.6020949 1.5662286]
7835,[1.6  0.8  1.17],[1.012167   0.82730484 1.7271609 ]
7836,[3.2  2.4  1.97],[3.6507416  3.5968595  0.95691216]
7837,[1.6  3.2  1.37],[2.0915031 3.4802341 1.0791018]
7838,[3.2  0.8  0.37],[2.8143773  0.91133213 1.6041028 ]
7839,[3.2  3.2  1.17],[3.7630723  3.742032   0.89414835]
7840,[2.4  3.2  0.57],[2.181962  3.130309  0.7389479]
7841,[1.6  2.4  1.57],[2.0492318 3.100367  1.1968962]
7842,[2.4  0.8  0.37],[2.4463658  1.685953   0.48116267]
7843,[3.2  1.6  2.17],[2.1345356 3.308515  1.2355554]
7844,[4.   1.6  0.37],[3.3441675 0.6172674 1.5637429]
7845,[0.8  4.   1.17],[0.48501444 3.4035099  1.4538105 ]
7846,[3.2  1.6  0.77],[2.3203468 2.6415906 1.2635739]
7847,[0.8  0.8  1.37],[1.0717287 0.8870969 1.9570489]
7848,[3.2  3.2  0.97],[3.7400868  3.8830643  0.85205257]
7849,[4.   2.4  1.77],[3.5810916 3.1534252 0.8863799]
7850,[0.8  0.8  2.17],[0.96585417 0.80155706 1.596778  ]
7851,[2.4  0.8  1.97],[2.655755  1.8629997 1.35692  ]
7852,[1.6  0.8  0.17],[2.4293842  1.7143755  0.40872824]
7853,[3.2  0.8  0.37],[2.6052537 1.0403488 1.6221358]
7854,[1.6  1.6  0.57],[2.3923464  2.8256123  0.66885877]
7855,[3.2  3.2  1.37],[3.8143744  3.3974662  0.99794847]
7856,[3.2  3.2  2.17],[3.8145852  4.019431   0.87793505]
7857,[0.8  3.2  0.77],[0.4553032 3.052001  1.8938621]
7858,[0.8  1.6  1.77],[0.7614875 2.647228  1.7900348]
7859,[1.6  3.2  0.17],[2.013826  3.6373734 1.0934477]
7860,[2.4  2.4  1.77],[2.1873221 3.1972206 1.2849457]
7861,[0.8  2.4  1.17],[0.4754095 2.3325496 1.6547842]
7862,[3.2  0.8  1.97],[3.1440783  0.57790256 1.6262188 ]
7863,[0.8  4.   2.17],[0.5615325 3.2862568 1.6629452]
7864,[3.2  1.6  0.57],[3.2683318 1.9304233 1.1738172]
7865,[4.   0.8  0.17],[3.5686786 0.        1.522666 ]
7866,[2.4  2.4  0.17],[2.3777468 3.3905425 1.2261367]
7867,[0.8  2.4  0.17],[0.9844682 2.6733756 1.2150555]
7868,[0.8  2.4  0.97],[0.6475997 2.312229  1.427293 ]
7869,[1.6  2.4  1.37],[2.066863  3.1028304 1.2038255]
7870,[0.8  3.2  0.97],[0.59222484 2.6822422  1.9114954 ]
7871,[2.4  0.8  0.77],[2.5661309 1.7824328 1.0443496]
7872,[3.2  4.   1.97],[3.8830926  4.993618   0.73897237]
7873,[2.4  1.6  0.17],[2.3613591 3.2974334 1.0239515]
7874,[0.8  0.8  1.77],[1.0401101 0.8593674 1.8485769]
7875,[4.   1.6  1.57],[2.31801   1.2422025 1.7150848]
7876,[4.   3.2  0.37],[4.0847373 3.7438478 0.9576459]
7877,[2.4  1.6  0.77],[2.2165155 2.8742228 1.1982603]
7878,[4.   4.   0.57],[3.8834164 4.9893174 0.7415847]
7879,[0.8  0.8  0.57],[1.0029335 0.8273773 1.7214714]
7880,[2.4  2.4  0.37],[2.5303745 3.5051022 1.2394924]
7881,[2.4  4.   1.97],[3.7684953 4.9552374 0.6598556]
7882,[2.4  0.8  1.17],[2.6510117 1.8347766 1.3262827]
7883,[4.   3.2  1.17],[4.080244  4.3872633 0.844642 ]
7884,[0.8  0.8  1.77],[1.0058832  0.82940483 1.7311883 ]
7885,[3.2  3.2  0.17],[3.4051945  4.32135    0.60281736]
7886,[0.8  4.   0.37],[0.5163281 3.409793  1.4388105]
7887,[0.8  2.4  2.17],[1.2563038 1.7976259 1.840713 ]
7888,[4.   3.2  0.77],[3.9901733  4.4578857  0.84738845]
7889,[3.2  1.6  2.17],[2.124268  3.3617356 1.2343903]
7890,[3.2  3.2  1.37],[3.8110192 3.4179287 0.9915578]
7891,[3.2  4.   0.57],[3.7990055  5.5579824  0.56950676]
7892,[2.4  1.6  1.57],[2.3049414 2.3456213 1.3156965]
7893,[3.2  1.6  1.17],[2.345181  2.4100275 1.3404776]
7894,[1.6  4.   0.37],[2.3127227 4.602443  1.0730131]
7895,[4.   4.   1.97],[3.8865414 4.979521  0.7439518]
7896,[3.2  2.4  1.97],[3.6351962  3.6013477  0.95500016]
7897,[4.   1.6  0.37],[3.3452835  0.63493323 1.5605102 ]
7898,[2.4  2.4  0.37],[2.5512583 3.4295878 1.2575109]
7899,[3.2  0.8  2.17],[3.138583  0.6252605 1.6413684]
7900,[3.2  2.4  1.57],[3.1701229 3.6382384 0.9708903]
7901,[1.6  4.   0.97],[2.3463502 4.5064898 1.0869993]
7902,[0.8  4.   2.17],[0.8914068 2.7851038 1.6755848]
7903,[2.4  4.   0.77],[2.6220114  5.1072273  0.14175391]
7904,[1.6  4.   1.57],[2.3403668 4.405009  1.1129571]
7905,[0.8  4.   1.37],[0.4693117 3.4855244 1.4570565]
7906,[2.4  1.6  1.37],[2.2299328 3.1212273 1.2990237]
7907,[2.4  0.8  0.57],[2.474569   1.7530626  0.47202483]
7908,[0.8  0.8  0.77],[1.0929816 0.9151516 2.0364628]
7909,[2.4  4.   0.17],[2.0367537  4.539453   0.13259816]
7910,[2.4  3.2  1.17],[2.129883   3.073992   0.82701224]
7911,[3.2  1.6  1.37],[2.4407017 1.8406199 1.4983993]
7912,[3.2  4.   0.97],[3.8320146 5.3565016 0.6314013]
7913,[3.2  2.4  0.77],[2.8052516 2.2199402 1.1867177]
7914,[3.2  4.   1.97],[3.874712  5.050902  0.7219217]
7915,[2.4  4.   1.57],[2.8962362  5.346534   0.21185261]
7916,[0.8  4.   1.57],[0.9055574 2.5389018 1.5829713]
7917,[1.6  1.6  1.57],[2.5767274 2.1336913 1.6850963]
7918,[4.   3.2  0.37],[4.117221   3.9281106  0.92258227]
7919,[3.2  2.4  1.17],[3.077545  3.4010456 1.0003995]
7920,[3.2  4.   1.17],[3.867403  5.1081724 0.7052788]
7921,[4.   1.6  1.77],[2.9028268 0.8523576 1.6351695]
7922,[2.4  0.8  1.57],[2.618234  1.9673347 1.2538948]
7923,[3.2  1.6  1.77],[2.2589936 2.9992378 1.1798153]
7924,[1.6  1.6  1.77],[2.8668342 2.1950238 1.613656 ]
7925,[0.8  4.   1.57],[0.85162616 2.6097739  1.5589169 ]
7926,[2.4  4.   1.97],[3.6502619  5.1219254  0.59333813]
7927,[4.   1.6  1.17],[3.3435135  0.59686756 1.5670347 ]
7928,[0.8  3.2  0.17],[0.6955054 2.1521394 1.8225641]
7929,[2.4  3.2  2.17],[2.312305   3.1355252  0.69017196]
7930,[1.6  3.2  0.57],[2.0548186 3.5625885 1.0720283]
7931,[1.6  1.6  1.57],[1.8568292 2.3346205 1.8985553]
7932,[2.4  4.   0.37],[2.1047149  4.6159105  0.05088228]
7933,[4.   4.   0.57],[3.8794167 5.0146866 0.7341505]
7934,[4.   4.   1.77],[3.8862185 4.9819407 0.7432214]
7935,[0.8  0.8  0.17],[0.842448  0.6864364 1.1702312]
7936,[1.6  1.6  0.17],[2.3133378  3.1020026  0.54655534]
7937,[4.   2.4  1.17],[3.0061772 2.305607  0.9930612]
7938,[4.   4.   1.17],[3.8859947  4.9786797  0.74440855]
7939,[0.8  1.6  2.17],[0.7025447 2.4894087 1.4786237]
7940,[4.   3.2  1.37],[3.914622  4.218284  0.8692554]
7941,[4.   4.   1.17],[3.8865733  4.9782534  0.74436593]
7942,[2.4  0.8  2.17],[2.6569397 1.9769216 1.384799 ]
7943,[1.6  2.4  1.17],[2.2141953 2.4917188 1.234618 ]
7944,[3.2  3.2  1.57],[3.6454403 4.604921  0.6432494]
7945,[0.8  1.6  0.97],[0.648901  2.4056692 1.3075297]
7946,[4.   0.8  0.97],[3.511814  0.        1.5349739]
7947,[2.4  0.8  1.77],[2.6222825 1.8403463 1.242797 ]
7948,[2.4  2.4  0.97],[2.0360672 3.6950717 1.1484723]
7949,[1.6  1.6  1.77],[2.8981116 2.0461526 1.6593585]
7950,[1.6  3.2  1.97],[2.3421044 2.206053  1.4587482]
7951,[0.8  0.8  1.57],[1.0095363  0.83265734 1.7437665 ]
7952,[3.2  2.4  0.57],[2.3559575 2.6624308 1.2414608]
7953,[3.2  3.2  0.17],[3.351075   4.20207    0.60764396]
7954,[4.   2.4  2.17],[3.8558493  3.5105944  0.80464494]
7955,[4.   1.6  1.77],[2.2994857 1.2123561 1.7265742]
7956,[2.4  0.8  0.17],[2.4998512  1.7411127  0.44294375]
7957,[1.6  4.   0.97],[2.291936  4.679202  1.0605009]
7958,[2.4  3.2  0.57],[2.2120485 3.1623306 0.698697 ]
7959,[4.   2.4  1.17],[2.950995  2.2541213 0.9400369]
7960,[0.8  0.8  0.37],[0.8957989  0.73310876 1.3536849 ]
7961,[0.8  1.6  1.57],[0.7099285 2.4564664 1.515322 ]
7962,[3.2  2.4  1.37],[2.6630106 2.887187  1.0957202]
7963,[2.4  4.   1.97],[3.7413635  5.04841    0.63578665]
7964,[4.   3.2  1.77],[3.9034462 4.8416195 0.7669548]
7965,[2.4  1.6  1.37],[2.224595  3.5492854 1.2263112]
7966,[0.8  4.   1.97],[2.4613602 1.4623353 1.5396824]
7967,[3.2  1.6  0.97],[2.3887606 2.1990001 1.3919958]
7968,[4.   0.8  0.37],[3.5508883 0.        1.5447416]
7969,[4.   2.4  1.57],[3.0240903 2.7114737 0.8614062]
7970,[0.8  2.4  1.77],[0.6750653 2.16412   1.789113 ]
7971,[3.2  1.6  1.37],[2.447434  1.8047767 1.5080392]
7972,[1.6  4.   1.57],[2.2914338 4.65786   1.0687387]
7973,[1.6  3.2  0.37],[2.167481  3.2340727 1.1290691]
7974,[2.4  3.2  2.17],[2.255694  2.6951892 0.9408222]
7975,[3.2  2.4  0.17],[2.4166865 1.9066358 1.4681731]
7976,[2.4  4.   0.77],[2.4581368  4.9673414  0.10161752]
7977,[1.6  3.2  0.77],[2.0837033 3.4644096 1.1698602]
7978,[3.2  0.8  0.57],[3.2077584  0.41332054 1.680156  ]
7979,[2.4  2.4  1.97],[2.200504  3.148365  1.3022157]
7980,[1.6  4.   0.97],[2.2994947 4.656493  1.0631566]
7981,[0.8  2.4  1.77],[1.0233355 2.1200635 1.2958648]
7982,[2.4  2.4  0.17],[2.2803783 3.3541064 1.2351344]
7983,[0.8  0.8  1.97],[1.0425906 0.8616104 1.8570921]
7984,[4.   2.4  0.57],[1.8494776 3.3185287 1.2324638]
7985,[3.2  2.4  2.17],[3.6533344 3.3306437 1.0282125]
7986,[0.8  3.2  0.37],[0.47604084 2.8707685  1.9149683 ]
7987,[0.8  4.   2.17],[0.44859433 3.10025    1.6892278 ]
7988,[3.2  3.2  1.17],[3.7971578 3.500166  0.9657291]
7989,[0.8  2.4  0.77],[1.4815893 2.598141  1.103062 ]
7990,[3.2  3.2  2.17],[3.8178666 4.0633736 0.8719402]
7991,[4.   1.6  1.57],[2.4760618 1.1565356 1.689836 ]
7992,[2.4  0.8  0.77],[2.5726695 1.7970724 1.0698111]
7993,[4.   2.4  1.17],[2.9661176  2.272844   0.97185194]
7994,[4.   1.6  1.57],[2.579719  1.0903904 1.6739826]
7995,[2.4  4.   1.77],[3.596602   5.765752   0.42942435]
7996,[2.4  4.   0.97],[2.2271566  4.6995907  0.07266688]
7997,[0.8  3.2  1.17],[0.761225  2.3141863 1.9288173]
7998,[3.2  3.2  0.17],[3.3622355 4.1873503 0.6165993]
7999,[1.6  0.8  0.97],[1.2901022 0.7298136 1.5391691]
8000,[0.8  3.2  0.77],[0.59122205 2.98432    1.8335192 ]
8001,[1.6  1.6  0.57],[2.333797   2.9894848  0.63025916]
8002,[4.   3.2  0.57],[4.0309825  4.173251   0.88086987]
8003,[2.4  1.6  0.97],[2.2091975 2.863879  1.1874818]
8004,[4.   0.8  0.17],[3.5604653 0.        1.527459 ]
8005,[2.4  4.   1.37],[2.5115476  5.0035534  0.11927778]
8006,[2.4  0.8  1.57],[2.601959  1.950356  1.1971545]
8007,[1.6  4.   0.57],[2.282837  4.7052765 1.0564339]
8008,[2.4  2.4  0.37],[2.4185114 3.4005857 1.2414303]
8009,[3.2  3.2  1.97],[3.7287586 4.061186  0.8070404]
8010,[0.8  4.   2.17],[0.35473466 3.6215239  1.6420187 ]
8011,[3.2  0.8  0.57],[3.2032938 0.4184723 1.6791904]
8012,[0.8  2.4  2.17],[0.84450483 2.0067222  1.8917938 ]
8013,[1.6  0.8  1.77],[1.2846332  0.85971546 1.9872476 ]
8014,[1.6  2.4  1.97],[2.4014864 1.9038244 1.4867779]
8015,[3.2  3.2  0.77],[3.707823  4.1243925 0.7835905]
8016,[1.6  4.   0.37],[2.2897573 4.669259  1.0639757]
8017,[3.2  1.6  2.17],[2.147729  3.2570162 1.2224594]
8018,[4.   2.4  1.37],[2.1156058 1.904957  1.0516152]
8019,[0.8  1.6  0.17],[0.6336117 3.0069544 1.0239067]
8020,[2.4  3.2  1.97],[2.8060784 3.235497  0.695173 ]
8021,[4.   1.6  0.17],[3.3434272  0.59928775 1.5667024 ]
8022,[0.8  2.4  1.77],[0.58597374 2.1818202  1.360299  ]
8023,[0.8  3.2  0.97],[0.5512445 2.7336826 1.9134774]
8024,[0.8  4.   1.37],[0.45199895 3.4489572  1.483196  ]
8025,[1.6  1.6  1.37],[2.7718835 2.1622124 1.5137908]
8026,[2.4  3.2  0.37],[2.341098  3.299696  0.5799909]
8027,[0.8  3.2  0.57],[0.9488187 2.0552993 1.7495892]
8028,[3.2  3.2  1.37],[3.8126276 3.4046211 0.9953153]
8029,[3.2  4.   2.17],[3.8083048 5.523831  0.5815959]
8030,[3.2  0.8  1.57],[3.131362   0.60157514 1.6335149 ]
8031,[0.8  0.8  0.37],[0.92067194 0.75489473 1.4390113 ]
8032,[0.8  0.8  0.57],[0.9537809 0.7840555 1.5526978]
8033,[0.8  1.6  1.77],[0.7560096 2.624772  1.7450919]
8034,[4.   2.4  0.97],[1.7434319 2.572276  1.0770607]
8035,[1.6  0.8  2.17],[1.2198958 0.9064585 2.0601807]
8036,[1.6  2.4  1.57],[1.9929751 3.351272  1.1349604]
8037,[0.8  1.6  0.37],[0.61075974 2.4463117  1.2299982 ]
8038,[3.2  3.2  0.57],[2.1905289 4.557473  0.7967874]
8039,[1.6  1.6  1.77],[2.8206391 2.214875  1.6075952]
8040,[3.2  0.8  1.57],[2.9968991 1.2784879 1.6230172]
8041,[1.6  1.6  0.17],[2.3172836 3.081158  0.5446   ]
8042,[2.4  3.2  1.77],[2.7295713  3.5268457  0.58426917]
8043,[2.4  2.4  2.17],[2.0324764 3.6234534 1.1600127]
8044,[4.   3.2  1.37],[3.890667   4.416957   0.83629805]
