,Actual,Predicted
8506,[0.8  1.6  2.17],[0.7596493 1.1156926 1.3364342]
8507,[1.6  1.6  0.77],[1.7281191 2.0526724 1.0114346]
8508,[3.2  0.8  1.17],[2.4684005 0.9524745 1.4833055]
8509,[2.4  3.2  1.97],[2.6059504 3.4578028 1.7600293]
8510,[0.8  3.2  0.57],[0.67297375 3.4890776  1.0633382 ]
8511,[3.2  2.4  0.97],[2.8173165 2.3249812 1.3455014]
8512,[1.6  2.4  0.97],[2.571628  2.3393555 1.2966247]
8513,[0.8  2.4  1.97],[1.4457798 2.389898  1.1361932]
8514,[4.   4.   1.77],[3.7644987 4.0297136 1.0754716]
8515,[1.6  4.   0.77],[0.626556   4.4102163  0.97223353]
8516,[0.8  3.2  1.37],[0.85765934 3.1709385  1.057343  ]
8517,[2.4  1.6  0.57],[2.0440152 2.4882002 0.8363413]
8518,[0.8  0.8  1.17],[0.7331722 1.051739  1.3508856]
8519,[2.4  4.   2.17],[2.1997902 3.289937  1.5251243]
8520,[0.8  4.   0.37],[0.34273118 4.057953   1.0740582 ]
8521,[0.8  0.8  0.57],[0.73247486 1.0500547  1.3512663 ]
8522,[0.8  0.8  1.17],[0.7357538 1.0579746 1.3494766]
8523,[3.2  1.6  1.37],[3.8955116 1.5619096 1.2625358]
8524,[0.8  0.8  1.17],[0.738261  1.0640306 1.348108 ]
8525,[2.4  3.2  0.57],[2.3425431 3.0731072 0.6121548]
8526,[2.4  2.4  0.77],[2.1195228 2.31052   1.9034026]
8527,[0.8  0.8  1.17],[0.7341694 1.0541477 1.3503413]
8528,[2.4  3.2  1.57],[2.406085  3.2421117 0.5923262]
8529,[2.4  0.8  1.17],[2.3504179  0.87243927 1.3144922 ]
8530,[0.8  2.4  1.17],[1.2971218 2.4139209 1.0430776]
8531,[0.8  1.6  1.57],[0.79872006 1.2100654  1.3151091 ]
8532,[3.2  2.4  1.37],[3.1051936 2.3081388 1.402771 ]
8533,[3.2  2.4  1.57],[2.8682294 2.326442  1.359839 ]
8534,[0.8  2.4  1.77],[1.3002117 2.412986  1.0468191]
8535,[0.8  3.2  0.57],[0.6550196 3.5200055 1.063921 ]
8536,[4.   2.4  1.77],[4.1604476 2.2464008 1.6127006]
8537,[3.2  1.6  1.97],[2.6391819 2.0394583 1.9159821]
8538,[1.6  0.8  0.77],[1.2733692 0.9058794 1.2438221]
8539,[1.6  1.6  1.17],[1.508018  1.6733303 1.4742373]
8540,[1.6  0.8  2.17],[1.2695378 0.8954636 1.2460636]
8541,[1.6  1.6  1.37],[1.5855386 1.7533686 1.5203521]
8542,[2.4  4.   1.37],[2.5439038 3.938451  0.6363156]
8543,[4.   3.2  0.57],[3.5918128  3.2429779  0.36262703]
8544,[0.8  0.8  0.97],[0.7340949 1.0539678 1.350382 ]
8545,[4.   1.6  0.17],[3.742914  1.671436  0.7185069]
8546,[1.6  2.4  0.37],[1.2971218 2.4139209 1.0430776]
8547,[1.6  0.8  0.97],[1.2720484 0.8928193 1.2458205]
8548,[0.8  4.   0.57],[0.3398502 4.394169  1.0376817]
8549,[1.6  1.6  0.37],[1.5491439 1.8245707 1.3063895]
8550,[0.8  3.2  1.77],[1.1371077 3.1052976 1.0577765]
8551,[0.8  3.2  0.97],[0.87045026 3.1489048  1.0569278 ]
8552,[3.2  4.   0.57],[2.7254596 4.059414  0.4672457]
8553,[2.4  3.2  0.97],[2.284398 3.150629 0.630419]
8554,[1.6  3.2  1.37],[1.4986365 3.3895369 1.4694383]
8555,[1.6  2.4  1.97],[1.9170687 2.3776507 1.1664083]
8556,[1.6  2.4  2.17],[1.5761359 2.3401656 1.1372657]
8557,[1.6  3.2  2.17],[2.1590176 2.3292544 1.1999904]
8558,[3.2  4.   1.37],[3.198392  4.032242  1.5119859]
8559,[3.2  3.2  0.77],[3.1593952  3.074222   0.45669353]
8560,[1.6  4.   0.37],[0.5896531  4.431595   0.97807646]
8561,[1.6  2.4  1.97],[1.4954813 2.4023159 1.0825387]
8562,[1.6  3.2  0.57],[1.5329163 3.4265718 1.4464375]
8563,[3.2  2.4  0.17],[2.2548776 2.357887  1.2336112]
8564,[0.8  0.8  0.17],[0.7635665 1.1251543 1.3342962]
8565,[0.8  0.8  0.77],[0.7320618 1.0490568 1.3514917]
8566,[3.2  2.4  0.57],[2.9303696 2.318367  1.3679919]
8567,[2.4  3.2  1.37],[2.3732772  3.1678565  0.58536726]
8568,[1.6  3.2  1.57],[1.7579151 2.3527424 1.2766247]
8569,[0.8  0.8  1.17],[0.73424494 1.05433    1.3503001 ]
8570,[3.2  4.   0.77],[2.8206162  4.272561   0.41719383]
8571,[2.4  0.8  0.37],[1.9219786 0.9482051 1.0871233]
8572,[4.   4.   0.17],[3.7333567 4.1261797 0.6297783]
8573,[0.8  0.8  0.57],[0.7326021 1.050362  1.3511968]
8574,[4.   4.   1.17],[3.839725  4.1118565 0.9833975]
8575,[1.6  2.4  2.17],[1.8218343 2.3832223 1.1474626]
8576,[3.2  4.   0.77],[2.8410506 3.8733172 0.4621967]
8577,[4.   4.   1.57],[3.8048205 4.074568  1.0224978]
8578,[2.4  2.4  1.77],[2.0304935 2.2965693 1.2372191]
8579,[0.8  3.2  1.97],[1.4163736 2.377838  1.1874787]
8580,[3.2  1.6  0.77],[3.5626786 1.6768227 1.2368801]
8581,[3.2  1.6  0.37],[3.6186922 1.769629  1.2888535]
8582,[1.6  1.6  1.77],[1.576445  1.7810156 1.5381458]
8583,[3.2  4.   1.97],[3.1044817 4.066682  1.0965648]
8584,[2.4  4.   0.97],[2.419245  3.7600746 0.7654587]
8585,[0.8  3.2  0.57],[0.66454804 3.5035918  1.0636116 ]
8586,[1.6  2.4  1.17],[1.3769037 2.4092531 1.0589492]
8587,[3.2  2.4  0.77],[3.1687183 2.3044224 1.4154084]
8588,[2.4  4.   0.17],[2.626103  4.0731807 0.4928218]
8589,[2.4  2.4  0.57],[2.5708349 2.3364282 1.4110538]
8590,[3.2  1.6  0.57],[2.8747869 1.723866  1.1029212]
8591,[2.4  4.   2.17],[2.1972008 3.3379428 1.3514843]
8592,[2.4  0.8  1.77],[2.1786883 0.5623758 1.5455204]
8593,[1.6  3.2  0.97],[2.291572  2.5933375 1.713505 ]
8594,[2.4  1.6  1.57],[2.2558124 1.9088981 1.1032635]
8595,[4.   1.6  2.17],[3.2389925 2.0296683 2.0423472]
8596,[1.6  1.6  0.77],[1.6056948 1.9906564 1.0252473]
8597,[1.6  0.8  0.57],[1.2754141 0.8901938 1.2453756]
8598,[2.4  2.4  0.77],[1.7827184 2.5452352 1.8747098]
8599,[4.   2.4  0.37],[2.8920836 2.320607  1.3603754]
8600,[0.8  2.4  0.57],[1.2999897 2.4162827 1.0460465]
8601,[1.6  4.   0.97],[0.5911143 4.4553585 0.9751357]
8602,[1.6  0.8  1.97],[1.2699417  0.89655125 1.2458286 ]
8603,[1.6  0.8  1.37],[1.2704045 0.8912753 1.2464037]
8604,[4.   2.4  1.57],[4.080062  2.2511039 1.5967089]
8605,[0.8  2.4  2.17],[1.5747206 2.3976798 1.0983024]
8606,[3.2  0.8  0.97],[2.2114668 0.9793862 1.3427715]
8607,[0.8  0.8  1.97],[0.7570484 1.1094104 1.3378538]
8608,[0.8  1.6  1.77],[0.8112347 1.2402937 1.3082786]
8609,[1.6  2.4  1.37],[1.6355054 2.2952044 1.3689518]
8610,[3.2  4.   0.17],[2.702527   3.9195542  0.48930025]
8611,[1.6  1.6  1.37],[1.591945  1.7541735 1.5227582]
8612,[3.2  1.6  0.17],[3.720492  1.6733723 1.2707323]
8613,[1.6  3.2  0.37],[1.5848444 3.520359  1.4231541]
8614,[1.6  2.4  0.37],[1.38169    2.4684231  0.84598386]
8615,[1.6  3.2  0.77],[1.8974371 2.2275128 1.7189064]
8616,[3.2  0.8  2.17],[2.5119717  0.89700675 1.5053928 ]
8617,[3.2  0.8  0.17],[2.3262358 1.0109504 1.419162 ]
8618,[4.   3.2  0.37],[3.9849293  3.227833   0.88628244]
8619,[2.4  2.4  2.17],[2.55265   2.238466  2.0373802]
8620,[2.4  2.4  0.17],[2.4785466 2.3967571 1.1927844]
8621,[1.6  4.   0.57],[0.5618695 4.488755  0.9779544]
8622,[1.6  0.8  1.97],[1.2697846  0.89844775 1.2456198 ]
8623,[0.8  2.4  0.77],[1.3607229 2.466296  1.1089169]
8624,[3.2  0.8  0.97],[2.3804955  0.91078544 1.429207  ]
8625,[2.4  0.8  1.97],[2.26399   0.6643567 1.487736 ]
8626,[0.8  3.2  1.97],[1.158286  2.7346735 1.1190273]
8627,[2.4  4.   0.77],[2.7112823  4.1297626  0.46317333]
8628,[1.6  4.   1.37],[0.576974  4.4115024 0.9831048]
8629,[4.   4.   2.17],[3.5901291 3.8406677 1.271218 ]
8630,[2.4  1.6  1.97],[2.5302758 1.8140345 1.3750958]
8631,[3.2  3.2  1.17],[3.4928694 3.3326693 1.6777966]
8632,[3.2  0.8  1.77],[2.3987617 0.9278927 1.3702221]
8633,[4.   2.4  0.37],[4.1437426 2.247378  1.6093774]
8634,[3.2  2.4  1.37],[3.0447154 2.3116772 1.3907396]
8635,[2.4  3.2  0.57],[2.281642   2.9992337  0.64780915]
8636,[2.4  4.   1.57],[2.3702564 3.6360064 1.0002326]
8637,[4.   3.2  0.97],[4.1721964 3.2228484 1.248262 ]
8638,[2.4  1.6  1.37],[2.4289188 2.0782194 1.3847346]
8639,[1.6  0.8  0.37],[1.2739763 0.8929875 1.2453493]
8640,[1.6  0.8  1.57],[1.270164   0.88212943 1.2476436 ]
8641,[4.   0.8  1.17],[4.0803065 0.9127159 1.0280201]
8642,[4.   2.4  1.57],[4.0660315 2.2519245 1.5939177]
8643,[0.8  0.8  1.97],[0.7456824 1.0819565 1.3440574]
8644,[0.8  0.8  0.97],[0.73371726 1.0530555  1.3505881 ]
8645,[0.8  2.4  0.37],[1.3564329 2.4627633 1.1044757]
8646,[2.4  1.6  1.57],[2.2176645 1.9859576 1.3925683]
8647,[2.4  0.8  2.17],[2.3344047 0.7915634 1.7245   ]
8648,[1.6  1.6  1.57],[1.6214683 1.80712   1.5397098]
8649,[2.4  3.2  1.77],[2.3066375 3.1883163 1.0176786]
8650,[1.6  4.   1.57],[0.50677586 4.5312653  0.9855113 ]
8651,[1.6  1.6  0.97],[1.3153058 1.576709  1.2451184]
8652,[3.2  0.8  1.17],[2.4915109  0.91163266 1.497304  ]
8653,[2.4  2.4  0.37],[2.869986  2.3500855 0.7466154]
8654,[0.8  2.4  1.17],[1.2971218 2.4139209 1.0430776]
8655,[4.   0.8  1.57],[4.0913897 0.9067379 1.0279602]
8656,[2.4  4.   1.77],[2.3770037 3.6166587 1.0921328]
8657,[0.8  0.8  0.37],[0.73440677 1.054721   1.3502119 ]
8658,[0.8  4.   1.57],[0.34421176 4.491391   1.4557556 ]
8659,[2.4  0.8  1.97],[2.3494377  0.81496835 1.390744  ]
8660,[0.8  3.2  0.17],[0.65019614 3.528314   1.0640775 ]
8661,[1.6  4.   1.57],[0.5453915 4.4985304 1.0149101]
8662,[0.8  1.6  0.97],[1.0647106 1.8525474 1.1699294]
8663,[3.2  4.   2.17],[3.0008154 3.7526407 1.7134628]
8664,[2.4  1.6  1.17],[2.1679406 2.0247102 1.422044 ]
8665,[4.   1.6  2.17],[4.5256443 1.3345698 2.2062755]
8666,[4.   0.8  1.57],[4.0904555 0.9072417 1.0279652]
8667,[0.8  4.   1.37],[0.37412977 4.189942   1.2359648 ]
8668,[4.   0.8  1.97],[4.0767155 0.9146528 1.0280396]
8669,[1.6  0.8  1.97],[1.2699517 0.8898859 1.2466891]
8670,[2.4  3.2  1.37],[2.3664165  3.164525   0.58900964]
8671,[2.4  3.2  0.97],[2.5901823  3.3782947  0.49298686]
8672,[0.8  0.8  1.57],[0.74252   1.0743179 1.3457835]
8673,[3.2  4.   2.17],[3.0759325 3.903989  1.6951065]
8674,[0.8  1.6  0.77],[0.975035  1.6359422 1.218875 ]
8675,[2.4  3.2  0.37],[2.342052  3.158568  0.5992207]
8676,[3.2  3.2  1.57],[3.259426   3.8761363  0.18411922]
8677,[3.2  0.8  0.17],[2.2316568 1.0340791 1.3777874]
8678,[2.4  1.6  0.57],[2.0975351  2.3087997  0.98860127]
8679,[4.   3.2  2.17],[2.872019  2.9690287 2.0375729]
8680,[2.4  0.8  0.97],[2.046905  0.8779603 1.3703927]
8681,[0.8  3.2  1.77],[1.0057206 3.294736  1.0611981]
8682,[1.6  3.2  0.17],[1.4538648 2.9807348 1.5248686]
8683,[1.6  3.2  0.37],[1.5918407 3.448217  1.4340392]
8684,[3.2  0.8  0.37],[2.4489803 0.9200617 1.4682454]
8685,[3.2  4.   1.97],[3.1542134 4.1211967 1.0853131]
8686,[1.6  2.4  1.57],[1.6023024 2.3215802 1.4126182]
8687,[2.4  3.2  1.37],[2.376843   3.1456594  0.58742577]
8688,[0.8  4.   2.17],[0.29875177 4.6458607  1.5239166 ]
8689,[4.   1.6  1.37],[3.867222  1.5891559 0.8132567]
8690,[4.   2.4  2.17],[4.0880113 2.2506387 1.5982902]
8691,[1.6  2.4  0.77],[1.6118857 2.3955054 1.105696 ]
8692,[2.4  2.4  1.97],[2.2375093 2.1530914 1.4110342]
8693,[1.6  1.6  1.97],[1.3511249 1.5863068 1.4402281]
8694,[1.6  2.4  1.17],[1.349024  2.4108844 1.0534029]
8695,[1.6  1.6  1.77],[1.6247221 1.827738  1.557977 ]
8696,[4.   0.8  0.57],[4.084504  0.9104519 1.0279974]
8697,[0.8  1.6  0.57],[0.90174377 1.4589121  1.258878  ]
8698,[2.4  4.   1.17],[2.2996583 3.563517  0.9760878]
8699,[3.2  3.2  0.37],[3.3016338 3.451463  0.       ]
8700,[0.8  3.2  2.17],[1.0162385 3.2432148 1.0655029]
8701,[4.   3.2  0.37],[4.114357  3.223374  1.0976481]
8702,[0.8  4.   0.97],[0.72526175 3.3990064  1.0616409 ]
8703,[2.4  2.4  1.97],[2.3803139 2.0524836 1.5461361]
8704,[4.   2.4  0.97],[4.3060875 2.23788   1.6416738]
8705,[4.   1.6  0.77],[3.0916204 1.4459972 1.0333691]
8706,[2.4  4.   1.77],[2.4602387 3.7079628 1.1006898]
8707,[3.2  3.2  1.37],[3.4978096 3.3377142 1.6986526]
8708,[4.   4.   1.17],[3.822524  4.0934567 1.0045127]
8709,[4.   1.6  0.17],[3.664437  1.665357  0.7717515]
8710,[2.4  3.2  0.37],[2.2851584 3.0882246 0.6336134]
8711,[2.4  3.2  2.17],[1.9441714 2.3676376 0.9129136]
8712,[2.4  1.6  1.17],[2.1021905 2.045104  1.3583322]
8713,[1.6  1.6  0.37],[1.5346589 1.7727505 1.3553282]
8714,[1.6  4.   1.57],[0.63093907 4.5632124  1.2378902 ]
8715,[3.2  1.6  0.77],[3.3914688 1.8359756 1.2661949]
8716,[3.2  2.4  1.17],[3.131966  2.3065724 1.408097 ]
8717,[2.4  2.4  1.97],[2.332014  2.0501263 1.5967171]
8718,[3.2  2.4  1.77],[2.9363554 2.3180168 1.3691827]
8719,[4.   1.6  1.57],[1.2971927 2.4138827 1.0430772]
8720,[1.6  4.   1.17],[0.54901046 4.4980373  0.97978866]
8721,[2.4  2.4  0.97],[2.5935068 2.2521448 1.6572561]
8722,[0.8  1.6  1.17],[0.7748358 1.1523746 1.3281453]
8723,[1.6  4.   1.37],[0.49188507 4.550915   0.98665535]
8724,[1.6  4.   1.77],[0.66469455 4.4945726  1.2226456 ]
8725,[0.8  2.4  1.97],[1.2971218 2.4139209 1.0430776]
8726,[1.6  1.6  1.37],[1.5858262 1.7405998 1.5157585]
8727,[3.2  3.2  0.17],[3.4936829 3.3448014 0.       ]
8728,[4.   0.8  0.97],[4.082548  0.9115068 1.028008 ]
8729,[2.4  0.8  2.17],[2.427698  1.3207177 1.8452555]
8730,[0.8  0.8  0.77],[0.7319136 1.0486989 1.3515725]
8731,[3.2  1.6  1.57],[2.915418  2.1514573 2.0606725]
8732,[4.   2.4  0.37],[3.7916431 2.2679777 1.5393316]
8733,[0.8  2.4  0.97],[1.3235905 2.4357176 1.0704777]
8734,[4.   4.   2.17],[3.601247  3.8537967 1.2547165]
8735,[2.4  0.8  0.97],[2.0492668 0.8907075 1.3652774]
8736,[3.2  3.2  0.57],[2.8275442 4.165105  0.4274357]
8737,[1.6  4.   1.37],[0.5965967 4.4890976 1.0942427]
8738,[1.6  4.   0.37],[0.5322161 4.518292  0.9812889]
8739,[4.   4.   1.57],[3.8186736 4.089362  1.0086957]
8740,[1.6  1.6  0.37],[1.5255849 1.7669919 1.3875239]
8741,[2.4  2.4  1.97],[2.3552022 2.0454924 1.5861812]
8742,[1.6  1.6  0.17],[1.6822739 2.153305  0.962083 ]
8743,[1.6  0.8  1.17],[1.271367  0.8776181 1.2479471]
8744,[0.8  1.6  1.77],[0.80489755 1.2249867  1.3117374 ]
8745,[2.4  0.8  0.97],[2.088995  0.9766233 1.3042196]
8746,[4.   3.2  1.77],[4.2604876 3.2748234 1.3939936]
8747,[3.2  3.2  0.97],[3.316527  3.1543899 1.0321472]
8748,[2.4  4.   0.77],[2.7066426 4.1613913 0.501567 ]
8749,[1.6  0.8  1.97],[1.2698307  0.89517117 1.2460331 ]
8750,[0.8  4.   1.77],[1.0086824 3.016732  1.1452054]
8751,[3.2  1.6  1.97],[2.5067964 1.9853227 2.1406279]
8752,[0.8  0.8  0.37],[0.7366012 1.0600215 1.349014 ]
8753,[0.8  2.4  0.77],[1.3681403 2.4724042 1.1165953]
8754,[4.   2.4  0.37],[4.2644434 2.2403164 1.6333892]
8755,[4.   3.2  0.37],[3.9114344  3.230112   0.76971936]
8756,[4.   3.2  0.17],[3.2871122 3.2525034 0.       ]
8757,[2.4  1.6  0.57],[2.020346  2.3909898 0.8701822]
8758,[1.6  0.8  0.17],[1.2847527  0.99854493 1.2291731 ]
8759,[4.   3.2  0.57],[3.9497912 3.2304373 0.8516492]
8760,[1.6  4.   2.17],[1.2293284 4.1174617 1.8142753]
8761,[2.4  3.2  1.97],[2.5515437 3.4178615 1.7951286]
8762,[1.6  4.   0.97],[0.6088316  4.4351645  0.97342366]
8763,[2.4  4.   1.57],[2.4030156 3.682478  0.9676729]
8764,[1.6  2.4  0.17],[2.4732533 2.345111  1.2770543]
8765,[1.6  4.   2.17],[1.1618575 4.2390647 1.8466804]
8766,[2.4  4.   0.77],[2.7283618  4.1972866  0.46264237]
8767,[3.2  4.   0.77],[2.8712928  3.6068203  0.48875415]
8768,[2.4  3.2  0.17],[2.3320053  3.0556126  0.61911404]
8769,[2.4  1.6  2.17],[2.4619431 1.8600059 1.4218848]
8770,[1.6  2.4  1.17],[1.4162614 2.377872  1.1873429]
8771,[4.   0.8  2.17],[3.7279577 1.1027672 1.0299264]
8772,[3.2  2.4  0.77],[2.9663038 2.3162646 1.3751405]
8773,[0.8  1.6  0.97],[0.9057522 1.4685942 1.2566901]
8774,[1.6  3.2  1.77],[1.6159285 3.2328808 1.3781009]
8775,[3.2  1.6  1.17],[3.2567494 1.7834555 1.2137265]
8776,[1.6  4.   1.77],[0.72710025 4.490766   1.3117661 ]
8777,[0.8  2.4  0.37],[2.016688  2.3718224 1.1862264]
8778,[4.   4.   0.57],[3.7737992  4.1601057  0.60093063]
8779,[0.8  3.2  1.77],[0.8881515 3.4198866 1.0632457]
8780,[3.2  4.   1.17],[3.080392  4.061128  1.2542713]
8781,[1.6  2.4  1.77],[1.7380729 2.3350694 1.3729566]
8782,[3.2  4.   2.17],[3.0782354 3.8623633 1.6066967]
8783,[1.6  1.6  0.97],[1.391377  1.633502  1.1962662]
8784,[2.4  0.8  1.17],[2.3640647 0.8750607 1.3316519]
8785,[3.2  2.4  0.97],[2.8738692 2.3216727 1.3567519]
8786,[0.8  0.8  0.37],[0.73746896 1.0621176  1.3485404 ]
8787,[4.   1.6  1.57],[1.9529959 2.1438816 1.4695824]
8788,[4.   3.2  2.17],[4.0603566 3.2321372 1.3134177]
8789,[3.2  1.6  0.37],[3.5655413 1.7991574 1.2895064]
8790,[2.4  1.6  0.37],[2.1743412 2.1023881 1.2935383]
8791,[0.8  3.2  1.37],[1.0566218 2.828206  1.0508845]
8792,[4.   3.2  1.97],[4.108238  3.2303076 1.3800793]
8793,[4.   4.   0.57],[3.7815561 4.149492  0.5462334]
8794,[1.6  0.8  2.17],[1.269599   0.89211726 1.2464825 ]
8795,[3.2  1.6  1.37],[3.7303374 1.4344926 1.1714246]
8796,[3.2  1.6  1.37],[3.9506023 1.5539591 1.2714865]
8797,[4.   0.8  0.17],[4.047907   0.93019164 1.0281954 ]
8798,[4.   2.4  2.17],[4.0718303 2.2515855 1.5950713]
8799,[4.   1.6  1.37],[3.9275126 1.5393078 0.8669399]
8800,[2.4  2.4  0.17],[2.7025738  2.643036   0.29791594]
8801,[2.4  4.   1.77],[2.437776  3.636643  1.2575465]
8802,[2.4  2.4  1.57],[1.9187155 2.2992237 1.6640393]
8803,[0.8  0.8  1.17],[0.73433965 1.0545589  1.3502485 ]
8804,[3.2  4.   1.37],[3.2208476 4.111177  1.4331497]
8805,[0.8  1.6  1.37],[0.92312586 1.5105592  1.2472074 ]
8806,[2.4  4.   0.77],[2.7361445  4.2070155  0.44766128]
8807,[2.4  3.2  1.37],[2.4150534  3.2082262  0.56219304]
8808,[3.2  3.2  1.37],[3.4906843 3.3290954 1.6704826]
8809,[2.4  0.8  0.37],[1.9148736 0.9166609 1.092863 ]
8810,[0.8  1.6  0.37],[1.0419015 1.7974535 1.1823788]
8811,[1.6  1.6  1.77],[1.5950799 1.8024137 1.5458103]
8812,[1.6  3.2  0.37],[1.5660311 3.4955928 1.444962 ]
8813,[1.6  1.6  0.97],[1.7246196 1.9604284 1.1350721]
8814,[2.4  3.2  1.17],[2.3237987  3.0475283  0.62397647]
8815,[2.4  0.8  1.77],[2.335338  0.7327937 1.491459 ]
8816,[3.2  4.   1.77],[3.3014817  4.2768397  0.98181266]
8817,[2.4  3.2  1.57],[2.4157348 3.2516778 0.6327672]
8818,[0.8  1.6  0.17],[1.0737764 1.8744453 1.1649812]
8819,[1.6  1.6  0.97],[1.349438  1.6088908 1.2606257]
8820,[3.2  4.   0.77],[2.8999774  3.493062   0.49596012]
8821,[4.   2.4  1.97],[4.206858  2.2436855 1.6219335]
8822,[3.2  3.2  0.77],[3.1092205  3.1507192  0.39757264]
8823,[3.2  3.2  0.57],[2.427994   3.672989   0.59210676]
8824,[4.   3.2  0.57],[3.9749703  3.2277296  0.91284496]
8825,[4.   4.   1.97],[3.8842483  4.1627655  0.92583156]
8826,[1.6  1.6  1.57],[1.6122696 1.7983348 1.5381974]
8827,[4.   3.2  0.17],[3.690133  3.0931163 0.       ]
8828,[1.6  4.   2.17],[2.4616213 1.9568753 1.9170437]
8829,[4.   4.   1.97],[3.8549361 4.130051  0.9627737]
8830,[3.2  1.6  1.57],[2.7332664 2.1551256 2.053412 ]
8831,[4.   3.2  2.17],[3.0026836 2.989866  2.0984678]
8832,[2.4  1.6  1.97],[2.485333  1.8876194 1.6278511]
8833,[0.8  4.   0.37],[0.09983432 4.5248795  1.0766019 ]
8834,[3.2  4.   0.57],[2.7850404  4.2620378  0.45967728]
8835,[0.8  2.4  0.97],[1.302419  2.418283  1.0485612]
8836,[0.8  4.   0.17],[0.35573906 4.035546   1.0736359 ]
8837,[1.6  1.6  0.57],[1.5580375 1.93223   1.0341078]
8838,[1.6  1.6  0.57],[1.5392905 1.8970516 1.043277 ]
8839,[0.8  3.2  2.17],[1.0261475 3.3237562 1.0620029]
8840,[3.2  2.4  0.37],[2.258503  2.3576748 1.2343324]
8841,[1.6  4.   1.77],[0.6775108 4.4757013 1.211178 ]
8842,[4.   4.   0.17],[3.6928089 4.043175  0.5880686]
8843,[4.   2.4  2.17],[4.220278  2.2429004 1.624603 ]
8844,[3.2  1.6  0.77],[3.392228  1.8118323 1.2561052]
8845,[3.2  2.4  1.97],[3.0193343 2.6338186 1.6897149]
8846,[4.   0.8  0.37],[4.0888557 0.9081048 1.0279739]
8847,[2.4  0.8  1.17],[2.3403878 0.8686975 1.3118457]
8848,[0.8  2.4  0.57],[1.300032  2.4163175 1.0460902]
8849,[0.8  0.8  0.17],[0.7632895 1.1244854 1.3344474]
8850,[2.4  2.4  0.57],[2.6212986 2.2823398 1.611767 ]
8851,[2.4  2.4  1.77],[2.143851  2.0845652 1.6937664]
8852,[4.   2.4  0.37],[3.6581805 2.2757862 1.5127808]
8853,[0.8  2.4  0.57],[1.2971218 2.4139209 1.0430776]
8854,[4.   2.4  0.97],[4.2898064 2.2388325 1.6384349]
8855,[3.2  3.2  1.37],[3.4966235 3.3364463 1.695014 ]
8856,[1.6  3.2  1.37],[1.5255557 3.4198873 1.4672024]
8857,[3.2  4.   1.17],[3.3445063 3.719812  1.747648 ]
8858,[3.2  3.2  1.17],[3.494622  3.3363507 1.6729254]
8859,[4.   0.8  0.37],[4.083147   0.91118395 1.0280048 ]
8860,[3.2  3.2  1.77],[3.453689  3.375098  1.3140812]
8861,[3.2  1.6  0.57],[3.0257401 1.5869561 1.0785251]
8862,[3.2  3.2  1.37],[3.4952767 3.3348355 1.6894183]
8863,[3.2  4.   0.57],[2.7524319  4.0771165  0.45788163]
8864,[4.   3.2  1.77],[4.201107  3.2792635 1.4165963]
8865,[4.   4.   0.97],[3.7590635 4.025785  1.0731283]
8866,[1.6  1.6  1.57],[1.6266627 1.8175426 1.5450032]
8867,[4.   1.6  0.77],[2.8097367 1.5980407 1.0348941]
8868,[4.   2.4  0.97],[4.259857  2.2405849 1.6324768]
8869,[2.4  4.   1.37],[2.5318732 3.9081695 0.693334 ]
8870,[1.6  0.8  1.17],[1.2710258 0.8728025 1.2486501]
8871,[4.   3.2  1.57],[3.768641  3.3178437 1.6041851]
8872,[0.8  2.4  2.17],[1.2971218 2.4139209 1.0430776]
8873,[3.2  0.8  1.77],[2.329915  1.3663745 1.4432629]
8874,[4.   3.2  0.97],[4.149955  3.221113  1.2525767]
8875,[2.4  0.8  1.17],[2.3797941  0.88153005 1.3504378 ]
8876,[0.8  4.   1.57],[0.38757694 4.356678   1.4018025 ]
8877,[4.   3.2  1.17],[4.335147  3.2704394 1.3693646]
8878,[2.4  1.6  2.17],[2.4224958 1.6425085 1.0042412]
8879,[4.   2.4  2.17],[4.3246255 2.2367954 1.6453617]
8880,[4.   4.   0.17],[3.636537   4.090024   0.29682088]
8881,[2.4  3.2  1.97],[2.132433  2.6690392 1.536859 ]
8882,[4.   0.8  2.17],[3.395096  1.2823074 1.0317272]
8883,[3.2  3.2  1.97],[3.7402642 3.7229571 1.2299479]
8884,[3.2  2.4  2.17],[2.9611392 2.9590836 2.011979 ]
8885,[1.6  2.4  0.57],[1.5155702 2.4011405 1.0865352]
8886,[3.2  1.6  1.37],[3.8014908 1.4240791 1.1829234]
8887,[4.   0.8  1.77],[4.1957583 0.850443  1.0273955]
8888,[2.4  4.   0.17],[2.3718898  3.7557902  0.59807706]
8889,[1.6  4.   1.57],[0.70231366 4.253823   1.0524855 ]
8890,[0.8  1.6  2.17],[0.75728244 1.1099756  1.3377261 ]
8891,[3.2  4.   1.17],[3.0622945 4.018057  1.2367862]
8892,[2.4  0.8  0.77],[2.1439638  0.61469734 1.4880716 ]
8893,[0.8  1.6  1.37],[0.8203868 1.2623999 1.3032832]
8894,[0.8  0.8  1.17],[0.7344447 1.0548127 1.3501911]
8895,[2.4  3.2  0.17],[2.1849928 2.8387525 0.7117615]
8896,[0.8  4.   0.77],[0.13804662 4.4988375  1.1580124 ]
8897,[3.2  3.2  1.57],[3.3142154 3.9060123 0.       ]
8898,[4.   0.8  1.17],[4.0852137  0.91006887 1.0279936 ]
8899,[0.8  4.   0.57],[0.17464852 4.4297047  1.070463  ]
